"BLCA.CN"	"BRCA.US"	"CLLE.ES"	"CMDI.UK"	"COAD.US"	"EOPC.DE"	"ESAD.UK"	"ESCA.CN"	"GACA.CN"	"GBM.US"	"KIRC.US"	"LAML.KR"	"LGG.US"	"LICA.FR"	"LINC.JP"	"LIRI.JP"	"LUSC.KR"	"LUSC.US"	"MALY.DE"	"NBL.US"	"ORCA.IN"	"OV.AU"	"OV.US"	"PACA.AU"	"PACA.CA"	"PAEN.AU"	"PBCA.DE"	"PRAD.CA"	"PRAD.UK"	"PRAD.US"	"READ.US"	"RECA.CN"	"RECA.EU"	"SKCM.US"	"STAD.US"	"THCA.SA"	"THCA.US"	"UCEC.US"
"RDBP"	1.45756171563181e-66	1.21170025824782e-67	0.115004772908178	-1	1.13506077785648e-22	-0.413323964617273	-6.93171372603979e-06	4.23583619633916e-07	-1	2.26122764239014e-09	1.19341814125698e-07	-6.697296448415e-10	6.06775232928707e-12	-0.0491238471151254	1.84298205319713e-13	-1.50228412140786e-41	1.42028737265975e-21	4.7746686837425e-49	3.35403787677968e-09	-1	0.0715553609265517	-0.0142272743302275	2.6749391769373e-07	-6.81280613266828e-06	-0.0786456218333986	-0.867381932420413	-0.142805039713441	0.303359721565385	0.713723284573625	1.73309794235716e-14	0.0372667359262518	-1	-3.81947272191855e-06	0.00088702713219695	3.52179512906667e-49	2.48283133686115e-23	1.27047884954491e-07	0.00129633801398334
"RELA"	1.19414516531315e-196	2.40389461230781e-249	8.87978926177e-08	1	3.14724483590752e-146	-0.855977338180077	-8.184332573755e-86	3.86868767528995e-20	-1	2.42277250738886e-15	6.14859685124e-77	-2.15712001337202e-34	1.08782668067067e-13	2.28780686925592e-20	5.297421960068e-61	-2.95832555055424e-236	3.66654542407055e-166	9.40402807888634e-69	2.5898802756281e-54	-1	1.13096478574861e-10	-0.960991210254688	2.07875614669767e-05	-1.08444958543075e-75	-7.49312061040375e-27	-0.234812185420342	-2.9896787718455e-09	0.059552361535034	0.931239522079891	6.69610115694917e-33	1.07074475749346e-21	0.47325783381675	-2.68063576094626e-09	7.51896277321111e-30	2.77515721176551e-94	2.77586206896552e-306	1.01951563185111e-41	7.88322128749426e-34
"REST"	6.44e-306	5.03125e-306	0.0002267550209673	-1	4.6e-306	-0.0035419654098745	-1.0238069188655e-115	9.340939725887e-36	0.937223208230422	1.93146030328031e-72	8.88682382256789e-198	-1.79642101604867e-178	3.46848431643e-46	4.36428504104809e-07	5.52434821793703e-69	-4.47222222222222e-306	6.87985344901533e-263	6.4192697423385e-251	-2.63870506229508e-08	-1	2.97420117059991e-53	-1.654198755713e-07	8.399906196309e-18	-1.86799405795427e-107	-1.64147044725176e-39	-0.0392463802228322	-6.45564676345441e-08	6.951381363084e-06	-0.824315583087077	1.07674260868053e-84	3.63077718187369e-119	0.543093538748469	-1.089067084119e-33	7.82089763647325e-268	6.70833333333333e-306	2.77586206896552e-306	6.91918541163792e-108	3.54238888437087e-202
"RFX5"	4.59896054252923e-82	9.32015844787928e-55	0.919404988236993	-1	3.94126611014298e-21	-0.505441965465943	-7.31692185812753e-33	4.82525842938417e-05	0.8736559915685	0.0875759823155324	1.42894037939878e-29	-5.43726303551807e-19	0.00579195612871296	1.04449181233133e-07	1.26184270579664e-34	-1.76364817581991e-19	7.11805556673985e-89	9.06273066463912e-08	-0.039267699126356	-1	0.00190197952558913	3.16177786907048e-07	0.00119123517972801	-5.52389635907822e-23	-6.35992486907534e-11	-0.872758223053319	-0.0279188246444989	0.575913350591133	-0.835332052726067	5.80269461049833e-07	0.00186416407611066	0.927623371576115	-0.128932072936664	-0.313742832791095	1.04553700080875e-10	1.40306673605341e-156	1.43716793154017e-23	-0.254676303866687
"RPC155"	-0.244875213578974	-0.00541385193758308	0.632349084845427	-1	-1.28142525433958e-06	1	-0.000234950720437536	-0.435047818941873	-1	-0.0331413459603377	-0.0111376995693832	-0.20160773701753	-0.01805906254194	3.69642464627827e-14	0.580629624556	0.362321139783032	-0.213930627789463	-1.420923958006e-07	-0.15090679837122	-1	-0.228115178991323	2.58047831472562e-07	-0.620936015186667	0.238585970897063	0.153958982944947	0.99508206101302	0.961397262365488	0.191767073849836	0.835332052726067	-0.676898264131664	-0.00170367140009467	-1	8.00169004582459e-05	-9.65095157683611e-13	-2.37448903341406e-16	0.972846180463019	-0.145838426513628	-5.65494858754236e-10
"RUNX3"	3.40300405190484e-91	2.81403866399639e-101	0.089483769805255	1	2.85332441521e-49	-0.774708364463574	-1.97746890334e-64	4.18166154933852e-07	0.933583760342463	2.49062127757031e-08	1.85082769068466e-33	-0.00098108465811984	5.0799001923258e-05	1.36464316490616e-18	1.43918155916129e-20	-1.5493319508268e-74	3.386371451234e-80	1.21624507858233e-35	0.0137161057728022	-1	0.000148452085163011	0.325563585588073	9.00218278402532e-07	-1.002874114487e-50	-5.95986149259833e-21	-0.515798807735203	-6.21596300812053e-05	0.298484444994729	-0.824315583087077	1.73071191642054e-10	8.58951279397565e-07	1	-0.138350923989588	1.70980013135896e-10	1.96460437249261e-47	7.04744727849728e-139	8.74188748175061e-12	6.529258086855e-21
"RXRA"	2.49627843743529e-17	6.46334408976895e-08	0.0282028159831376	-1	0.184442091360034	0.589702546489075	-4.01503609034923e-34	0.23673992233687	0.8736559915685	0.404359948251882	5.18822632826258e-05	-1.29258232254722e-05	0.64872632638565	2.73768622448611e-07	4.52614908173258e-19	-0.0210659918916517	5.92319296446129e-08	0.00572402575462754	-0.0153176070647754	-1	0.02424212734202	0.0233837118974122	1	-6.31711712188125e-15	-4.36186874853538e-09	-0.99508206101302	0.982333128511	0.0523324163447235	0.931239522079891	0.139857411602228	0.155769895563504	-1	0.0041097729197623	0.418248969468391	0.00419568292253119	1.54242622496924e-26	6.247782418248e-07	0.577650360284756
"SAP30"	6.44e-306	5.03125e-306	0.00124050974432	-1	4.6e-306	-6.4707991355868e-05	-4.19990477120439e-69	4.068259177675e-35	0.779679609076156	1.46419903477269e-58	1.46363636363636e-305	-9.01400466718231e-161	6.23364534455087e-64	4.35999047866742e-07	1.21569086879e-81	-4.47222222222222e-306	6.17820296947945e-271	7.67261200191383e-258	-0.196494647078388	-1	3.66550509450378e-55	-1.9672206297095e-14	3.37096350323075e-14	-5.90836479642389e-92	-8.92685890662741e-30	-0.00440397077313822	-8.14585519338306e-08	0.00157980925390105	-0.159811879527067	7.98678098669173e-94	5.813479464882e-93	0.536978980479346	-2.44484262337741e-39	4.41506533456959e-129	6.70833333333333e-306	2.77586206896552e-306	3.2047177119965e-199	1.46085366689659e-153
"SETDB1"	2.50552357390604e-38	8.65482388754053e-150	-0.581572668055283	-1	3.92591045616404e-132	-0.181811742393058	-4.43311413241383e-22	1.39621202351002e-15	0.0359193659652917	4.14203887604063e-13	1.09036348096247e-25	0.118726515752155	1.320494009667e-07	0.00222886468831371	-0.00444989242741081	-1.709493523211e-86	0.000126197370368489	5.7031227219365e-73	-1.11162053498714e-13	0.997952330886215	7.09877641907103e-08	-4.283781929084e-09	1.11790794163165e-08	-1.77963387811788e-42	-3.25719441848657e-12	-0.8944005696769	-0.0560452184884146	0.000103008310165237	-0.2017308714029	4.29226537462231e-06	1.19460174280491e-56	0.3049149479707	-2.35007314943991e-10	2.15915893745833e-52	1.77248568584908e-105	2.06716660373798e-68	2.77698620121754e-07	1.61e-305
"SIN3A"	6.44e-306	5.03125e-306	0.0002767523038973	1	4.6e-306	-0.000245236591929525	-1.00860270408324e-117	3.231900890414e-56	0.937223208230422	1.60941156085426e-49	7.6376061255695e-282	-6.62864948370363e-264	3.85464866593975e-86	2.40828788748368e-22	3.6110420499685e-148	-4.47222222222222e-306	2.0125e-305	9.23240401190644e-291	0.554997004939953	1	4.5312777606845e-56	-5.58447435695683e-12	7.23506474170783e-20	-1.62040565694808e-117	-3.87484704166962e-50	-0.0746029720294409	-8.1955453927788e-16	0.000927927473467688	-0.0128313276559118	1.790719227997e-113	3.85368950736642e-123	0.47325783381675	-3.0172062254019e-47	3.01937343335806e-152	6.70833333333333e-306	2.77586206896552e-306	6.10308523339812e-131	1.0825215328414e-226
"SIN3AK20"	6.44e-306	5.03125e-306	0.00555645755001697	-1	4.6e-306	-0.00022511006366336	-2.0258582447132e-150	5.50846634542145e-45	0.779679609076156	6.74961183367482e-44	1.46363636363636e-305	-4.85463876410736e-227	2.51858531417792e-73	2.41153976529184e-17	5.58719369302967e-201	-4.47222222222222e-306	2.0125e-305	1.7668655382735e-242	-0.113071802849178	-1	9.4785075071155e-55	-8.7190802097966e-05	1.947484330526e-15	-9.12735721816683e-121	-1.7360720428548e-48	-0.030196329319695	-1.00190862518383e-10	0.0001384977465742	-0.623552701925208	4.036770144085e-126	1.4024134106565e-118	0.673653653726455	-1.36210970200589e-37	1.11802411769974e-114	6.70833333333333e-306	2.77586206896552e-306	2.96909653786287e-162	1.24054473026658e-178
"SIRT6"	0.0754762998192607	4.44537138026779e-07	-1	-1	0.259603310549333	-0.862633086448431	-1.92563693555993e-06	-1	-1	-0.88526891940802	0.867277726548969	-0.917106033362	-1	0.00250301764392186	0.194803163340096	-0.424402868865032	0.00125278093674162	0.0115055209903885	0.0232959949821049	-1	-1	-0.375785867145136	0.300835095923306	-0.00251721627954611	-0.332369428773163	0.858900984420725	-0.175091903974336	-1	0.715952885959769	0.418481767773168	-0.364109129293882	-1	-0.112307007992266	0.719208203244865	0.162324024043212	0.44026523662068	0.00988755469759097	0.207783192063462
"SIX5"	1.49359417163421e-156	6.28528982731616e-101	0.189130399129727	-1	3.94618027916975e-55	-0.123852653399641	-1.36688504073713e-28	4.23583619633916e-07	-1	0.000231612865698747	2.32515104159169e-35	-2.84832511743069e-29	4.19802972443126e-05	2.47181392249667e-08	4.93307396871917e-48	-1.6779498478185e-124	6.26216700413733e-220	4.17922158679169e-20	-0.000458067233317676	-1	1.48395439115808e-08	9.9041462451639e-06	0.00224896323360965	-1.55397568370927e-15	-7.09551752244176e-08	0.903574810915099	-0.000985372429138435	0.115924888126622	-0.957536196924947	0.000340166450397318	4.34818632853701e-06	0.700481035337644	-5.80267737045733e-09	1.47153054891138e-32	6.33423091804851e-25	1.738549945127e-245	4.83640761868923e-35	0.0203097278447705
"SMARCA4"	3.1622282849807e-21	7.67424411060203e-17	0.444471397746133	-1	6.80043991323188e-07	-0.855977338180077	-5.17373686195856e-15	0.00758848351190195	0.999525740000417	0.00411017768321134	1.89673472207777e-07	-0.0011507406231082	0.697678160844049	6.33937576636e-09	0.000460077104462056	-9.71851933223325e-17	2.25027468908702e-08	0.04124825059333	-0.3151632570695	-1	0.899166254802424	-0.801387006617785	0.0784073644015861	-1.14652360560564e-07	-0.00148519327840561	-0.878444181683833	-0.0633840822795133	0.34684642917183	1	1.96630892360562e-07	0.196392973665109	-1	0.0568078566583945	0.0237876991141743	1.0748555659749e-13	4.56311738899879e-21	4.52864926972316e-13	0.000229742772978895
"SMARCB1"	1.98939247768148e-285	5.03125e-306	1	-1	4.6e-306	-0.0211865721167959	-1.55883815323188e-59	1.980636680417e-23	0.779679609076156	5.92455486457265e-25	2.6381581430156e-97	-1.35389922328536e-86	6.563125951612e-26	1.58620215172056e-19	8.18333012351089e-51	-4.47222222222222e-306	8.55161297038759e-100	2.54747885543514e-124	-6.84918727062759e-06	-1	7.971737111146e-25	-0.00715994894725494	2.94806976978685e-06	-2.20982421697614e-45	-4.62705350392396e-18	-0.856926030631867	-6.9361084802175e-06	0.0185286680199642	-0.194311758853606	4.2744853720056e-34	9.98784990275872e-42	0.795672207990333	-1.01010764712336e-20	2.49939161257333e-48	3.66346599451087e-237	2.77586206896552e-306	9.89383675342276e-89	6.65130933890706e-89
"SMARCC1"	9.37708140252938e-65	1.53229941788781e-70	0.430218662507173	-1	5.38816675276522e-38	-1	-2.59056995582e-37	1.55585266274394e-05	1	3.15370632723203e-05	2.20612094185549e-17	-5.87322506211938e-10	7.90957901854707e-06	1.5485957246839e-10	2.11489238304212e-13	-7.16218122361589e-50	1.29966851333142e-23	9.90783310228667e-11	-0.0692697899158566	-1	0.000577906169362495	0.265897640396588	0.218374041915176	-4.26896016042598e-24	-1.12980872703581e-05	-0.536768107222179	-0.0660378582396387	0.849654460431206	-0.780837286163667	0.003764609305408	0.00210936407074047	-1	-0.519334903200489	1.50069144120673e-08	2.8103553038465e-22	9.20635182595024e-129	7.35676977387024e-17	3.0337124151329e-25
"SMARCC2"	1.25796280474561e-11	1.11620414984774e-18	-1	-1	3.2474055577829e-18	-0.217478262273623	-7.19606740120316e-11	0.617015363613628	-1	0.429740947001605	5.92449890371746e-09	-0.000309852975094976	0.00024500643934375	0.0409093649598263	1.58298558301516e-06	-1.07469003826008e-21	1.65948744515991e-18	2.70776565555294e-09	0.995478184881	-1	0.00573343218035778	0.856111258088642	0.278294598522927	-3.79214982683869e-08	-0.0631716208460837	0.96484834275737	-0.0115030621600821	0.575913350591133	-0.8664284662628	0.00278798701631044	4.70429510023603e-09	0.543093538748469	0.371554215261144	0.00171550135897344	1.78743581227328e-07	1.36230762000811e-46	1.53968960701344e-17	0.0018711190225324
"SMC3"	9.98942483354439e-63	3.2042219669109e-109	0.189130399129727	-1	1.27619764390676e-51	-0.589702546489075	-4.23591621779561e-50	1.54963264873273e-09	0.376490878398708	9.70332608781392e-12	4.72318586197111e-34	-4.58375388755365e-16	2.75634944686212e-05	2.35578163777788e-05	1.42909267593734e-18	-1.06171344558074e-05	2.04174350243535e-34	1.12513314715426e-39	-2.66372577310952e-06	1	8.05009065375617e-15	-0.0511723945154154	0.159955472677921	-8.22234253238759e-66	-6.67531090723e-23	-0.297842407684763	-4.60330879296944e-05	0.124608345878154	-0.281452737144937	1.1617380662426e-07	5.58305184069818e-06	-1	-0.529582317635296	4.1977012546e-18	1.69340157013945e-44	7.11228854101859e-152	8.8550859321583e-16	1.5183708515456e-15
"SP1"	5.36098506735424e-100	2.17000059904367e-63	0.808265489397386	-1	5.36428940411e-35	0.989062248313517	-2.11474791595957e-73	3.21924428919406e-11	-1	4.1832010594042e-05	1.93674964903102e-29	-1.48000182365123e-44	6.9074168989647e-09	2.63645314764595e-43	5.13436999741703e-81	-2.84937755566516e-101	9.150728951245e-134	6.04839586961538e-20	-1.11538328213288e-05	1	2.14282323049273e-06	2.34757029855708e-15	0.000838997592992243	-5.04510352929917e-37	-1.95597055751349e-11	-0.93709235449369	-0.09315268955356	0.0291842919431477	0.715952885959769	1.05632542414549e-07	0.000225085579323969	0.778589659906333	-0.317253620173855	5.71835947765385e-05	2.38483094722369e-17	2.00541759424213e-146	8.24807893212388e-17	1.19851807841551e-07
"SP2"	1.75722571209985e-55	4.04788149228851e-70	0.42118574623643	-1	2.89597735864126e-22	-0.320240827300333	-3.86872530534847e-15	2.39781867052788e-07	0.779679609076156	0.269560883159068	2.23200618114672e-08	-2.81904048649582e-33	0.000627101461589253	9.31440344897337e-07	4.64888190353551e-25	-6.32058039319412e-88	1.04577815971315e-129	8.44954396504179e-18	-0.00158628626816749	0.997952330886215	0.121886896280806	1.07258245359892e-07	0.00144836742569098	-1.87355477701933e-05	-0.00293291919275852	-0.7130570246751	-0.224525222163	-1	-0.854345580657505	0.0684963509587276	8.74688735871553e-05	-1	-1.28968670024127e-06	1.22551001233821e-31	2.30947978007942e-31	3.17692134152604e-90	6.05934853272219e-13	0.0391948178204263
"SP4"	1.139023096029e-156	1.11902666299716e-218	0.04418367409435	-1	6.87184109067615e-230	-0.00803689803487818	-9.5076106454378e-31	1.56878318626697e-25	-1	1.56871297282718e-19	4.71409368245083e-67	-3.98507946554458e-89	6.94915881131111e-25	2.40828788748368e-22	5.68006820494833e-59	-3.15332226109492e-242	1.64984385803138e-231	5.70561445820767e-65	-7.8448556531675e-11	1	1.05455447666307e-09	-0.825898429402667	0.00033290904003631	-1.60249105521032e-26	-5.5890558963526e-17	-0.236224176212769	-0.000386895438594648	-1	-0.69140084271287	2.24785745481703e-29	1.9045874851856e-23	0.71250407757279	-3.48950094941844e-18	8.01415776616e-47	7.19406933517167e-129	2.77586206896552e-306	6.5206749785352e-37	2.122487873317e-50
"SPI1"	1.29032172837158e-41	5.86570461271297e-49	0.406488932116286	-1	1.30442219560133e-20	0.817977621756983	-5.5959075435515e-54	4.93713757596175e-05	-0.878371398549021	8.07880331731746e-09	1.1130839173131e-19	0.191279230037653	0.00754513669347964	0.406039770730447	3.38182143439125e-10	-1.21082764773875e-29	7.066530689434e-29	7.6885877743031e-13	-0.109849838749071	1	0.205344789308929	0.1802858656732	0.000146600271698067	-9.04951825991422e-48	-2.55444843727846e-07	-0.7130570246751	-0.0559370065645588	0.286623855138833	0.835332052726067	1.05168389733017e-05	0.00109315698921701	0.778589659906333	0.645878983512615	7.00242814559615e-27	2.1994812558425e-25	5.31330077007586e-46	2.53154967270028e-09	3.00277434972582e-33
"SREBP1"	6.3066478272994e-44	4.46904349926236e-32	-0.428411103029883	-1	5.58279251264778e-18	-0.320240827300333	-2.17475189181444e-11	0.00628818647393422	0.914788547422077	1.70631921260662e-05	1.32795371101896e-09	-2.8381181470572e-25	0.0048439184943728	1.49773093628329e-14	3.49877421763975e-23	-7.19360615755091e-62	2.90385655714184e-72	2.6834820854715e-10	-0.000215240624125299	-1	0.00144419149667934	3.78976823755494e-07	0.239766651189893	-9.094656607575e-05	-0.00773333684692053	-0.878444181683833	-0.0337932634311022	0.149902239504588	0.926916550354211	9.11306033556107e-05	0.00150325151445423	-1	-2.55555397700534e-06	5.79115878735426e-09	3.38158550470139e-06	8.71008408983734e-148	1.50655316289636e-13	0.0374376225587106
"SRF"	2.06441570162933e-39	3.40185545066435e-33	0.466154788408829	-1	6.04458868222761e-40	-0.970708034452252	-5.13662431856538e-18	0.00626130789470278	-1	0.00391449387939677	6.11300431818779e-22	-1.90643282341676e-24	3.23324242610779e-05	2.31115145505321e-11	5.80475651641298e-39	-2.0453369564225e-66	1.55129172761267e-87	3.96187732855696e-12	-0.0326699796469083	-1	1.95573382950917e-05	0.0278014782318	7.66700908517642e-05	-9.35589233450906e-13	-3.49048340296721e-05	-0.41036721026	-0.0890865823014688	0.1489944741979	0.502360771416171	1.61628561021893e-05	8.80341688944273e-09	0.700481035337644	-3.17714806268533e-06	7.87847254227010e-11	6.11646336075796e-25	9.2460638504725e-128	4.60544961355657e-23	0.00183293395464142
"STAT1"	5.72372529283538e-66	3.10016193739e-61	0.387351341625865	-1	3.8648305320092e-41	-0.817977621756983	-1.39978354928241e-38	0.00535791001558308	0.55655459518687	0.0124104171833346	1.74211967418836e-31	-2.62570033426167e-18	0.00604187582572064	8.49253472482164e-14	3.85446692405185e-22	-1.75811668775357e-44	4.22576743301682e-53	4.55840345634828e-13	-0.234773905756515	-1	0.00959070666997673	0.107748438913769	0.0193584065657747	-8.61994340910031e-21	-2.92802697964e-07	1	-0.000510603304368439	0.575913350591133	-0.783843934786549	4.3240790459699e-05	1.95392209265077e-05	0.65064277152018	-0.863154655933321	0.00205731501495597	2.23584782183324e-12	4.20349337529366e-197	1.41772621859137e-13	1.95535319618204e-05
"STAT2"	3.830414476714e-20	2.38503831522667e-14	0.666479098769598	-1	0.00862069619279081	0.95646201420897	-4.93435016638316e-12	-1	0.937223208230422	0.817911515120434	0.0159364138022833	-0.0222479678196368	0.611535287504158	9.589817997018e-05	1.54703509146281e-08	-3.35183360416603e-14	1.96924561826323e-11	0.00118233633876494	-0.0309013122351336	-1	0.389153994988423	0.587172053314156	2.05819755878303e-05	-0.00267511051000795	-0.140777621004764	-0.869444575469254	-0.481107972917905	0.575913350591133	-0.931239522079891	0.405707157702345	0.839040440477182	0.543093538748469	-0.89767337431742	0.00630286199491287	6.67949773470292e-07	7.04062548407632e-10	1.20399468519768e-06	0.337944970995973
"STAT3"	2.45784613454854e-12	0.0122515804923797	0.089483769805255	-1	-3.26977623072242e-05	0.460509607666624	-2.43708023516839e-36	-0.957113384070607	1	-0.0911721698612881	0.0274171104238173	9.540257282255e-12	-0.209166954348876	0.0101655158497923	3.48167623976911e-07	1.43117365699766e-09	0.0006630312413871	-0.000407564308952156	0.0137161057728022	-1	-0.56449399649815	8.7190802097966e-05	0.679947235217238	-1.31171262239677e-25	-1.12891585176847e-07	-1	-0.000349302274953692	0.430540518524667	0.997044261505629	-0.657977696596383	-0.0801476625593471	0.700481035337644	2.21245192026865e-18	-3.32539205966015e-25	-6.72734298015407e-10	0.0610590196737286	0.911097476870853	-1.55062434550733e-06
"STAT5A"	8.06621478191941e-81	2.831843375322e-104	0.00850991943681765	-1	1.63223813948626e-42	-1	-7.93515004986268e-39	1.8444301358805e-09	-0.808506530255351	0.00974287981647871	1.32807547915384e-33	-2.27247073396549e-08	0.00093643754193122	0.00136452192690726	4.32159347901273e-14	-3.94409943528708e-86	9.1700612480202e-40	1.68267402539393e-25	1.49660509902711e-17	-1	0.00043157416729	-0.26791734363476	5.16185136070078e-05	-1.48572313330691e-24	-2.07987357155744e-07	-0.151045227608917	-0.00190970695331991	0.553227485795218	-0.835332052726067	6.04441962376808e-08	0.00270906677762065	0.342013245334756	-0.422474409526029	5.77988783784045e-13	1.1691473193396e-48	6.14907275310921e-112	1.16857450990395e-18	4.47003590966333e-22
"SUZ12"	9.86113261004361e-94	8.29149739793333e-208	-1	-1	4.6e-306	-0.164031093156233	-1.29495081023976e-46	2.3032392191634e-46	-1	7.42706289347867e-63	7.72205399539113e-48	-1.84045258739752e-127	8.67748927107046e-47	-1.42599710721353e-08	0.000431577020205433	-4.47222222222222e-306	1.74702733517863e-102	2.0125e-305	-1.22937295300109e-21	-1	1.03562856477241e-30	-5.67015309454883e-51	4.3959170808644e-13	-2.23049961084106e-44	-3.24812090943866e-08	-0.00056308259587258	-0.0001177244562109	6.55883604386033e-11	-0.152703916760675	3.13619775657796e-66	4.786931626184e-174	0.532885212134905	-1.28020991337919e-29	3.22e-305	6.70833333333333e-306	2.77586206896552e-306	4.60544961355657e-23	1.61e-305
"TAF1"	6.44e-306	5.03125e-306	0.000255621179643331	1	4.6e-306	-6.4707991355868e-05	-8.256497249693e-167	5.37992193835338e-39	0.744401562475958	2.1566102912464e-89	1.46363636363636e-305	-3.22e-305	1.45158868741502e-107	4.3972743725435e-45	2.9637011031299e-215	-4.47222222222222e-306	2.0125e-305	1.60467171458433e-290	0.000533126028690644	-1	7.0138876002965e-50	-1.82018990360044e-06	1.25374431308e-10	-9.7407367598058e-152	-3.47791721724545e-71	-0.030196329319695	-4.74304951667077e-09	3.3707448685876e-08	-0.06110663841662	1.07922295061513e-156	2.779135384865e-168	0.700481035337644	-9.11042617401525e-56	6.02250256635378e-253	6.70833333333333e-306	2.77586206896552e-306	6.4461361045305e-224	3.03371696106338e-254
"TAF7"	6.44e-306	5.03125e-306	0.00213972226878054	-1	4.6e-306	-0.00803689803487818	-1.7547082506232e-52	1.3710757426415e-44	1	1.20246103005575e-31	3.40075179344184e-101	-1.05386482188722e-109	5.3626357093393e-50	6.63540902163593e-08	5.06526927298219e-75	-4.47222222222222e-306	2.810148685736e-248	7.28160103637633e-176	-0.38624639066161	-1	2.38794690978878e-27	-0.000991857553372646	7.03779304774483e-10	-5.07022750463542e-46	-1.25507724535659e-28	-0.0620604682597933	-1.92323970247839e-05	0.086937609357575	-0.859242924066125	7.04031835143933e-56	1.6920107804656e-78	0.795672207990333	-2.08022274439668e-34	6.04947171858944e-68	9.3402972647494e-225	2.77586206896552e-306	1.06512937919212e-129	6.29743078259474e-73
"TAL1"	6.59345518183031e-12	2.3661196594e-24	0.952573467068315	1	1.65969558069e-11	0.989062248313517	-2.71047307620301e-29	0.0344723809527644	0.542857683005633	0.00517269313688214	0.000218086298533047	-0.512305198932737	0.000859667655627384	0.177431547019657	5.98178631713919e-05	-1.73370498499167e-10	6.61361011273231e-06	1.1083830929993e-05	-3.08976612880645e-05	-1	0.178090727101944	0.871305232683375	0.109242300698752	-6.019860380674e-13	-0.000970499367770333	-0.37986832455208	-0.184278523006083	0.044050315113378	-0.835332052726067	0.00336752403621421	0.0735183642801347	0.795672207990333	0.952612757855675	1.33638935931966e-07	4.74458959704357e-22	1.65700249167895e-32	5.60884726094569e-05	6.86912354265179e-22
"TBL1XR1"	1.12219848045649e-124	7.354275897885e-146	3.44483576024078e-05	-1	2.1422331644561e-80	-1	-3.16722790622e-57	4.96995494835163e-06	0.8736559915685	3.69350936855324e-06	1.26318522127065e-42	-1.25502030761333e-31	1.356252544045e-09	3.19003191303727e-09	2.38781298808381e-38	-2.40218935688589e-137	1.37518901973895e-93	1.4381257231321e-31	1.7501718637915e-37	-1	2.86108312757502e-11	0.0901534568206117	8.29813296237864e-07	-9.88500891763e-33	-1.07590827275373e-16	-0.147456912274145	-9.65777710939349e-05	0.0226278433082994	-1	4.20072953059625e-17	1.33522609575795e-08	0.669275561823225	-4.55673088798e-06	6.06817525194901e-21	6.97198061206877e-64	8.98767468344667e-205	6.08848167531125e-32	7.54030984352253e-12
"TBP"	6.44e-306	5.03125e-306	0.666479098769598	1	4.6e-306	-0.3164940498881	-9.588417428624e-125	5.49681800187492e-33	0.279126279013692	2.07417607836505e-22	9.34456910402167e-121	-2.92268514832748e-138	5.2538711573075e-34	3.40712523869935e-43	7.8669945982943e-144	-4.47222222222222e-306	2.77160755884833e-294	1.48220397612597e-105	-0.0303462163314972	1	9.00785768240485e-27	-0.746464525771566	8.54407102704089e-07	-8.11260389863e-80	-3.79933423613275e-32	-0.234812185420342	-3.884607892935e-06	0.102699813093168	-0.2473091739699	4.51190267818541e-37	3.59593520955156e-60	1	-2.67538904313137e-18	3.76713501879874e-68	6.5523649821927e-175	2.77586206896552e-306	2.0989065739628e-83	2.45908843462937e-68
"TCF12"	1.47858059904968e-140	2.50436228579976e-209	4.970202605718e-05	-1	4.41261399676186e-185	-0.785041632151315	-4.1238764545412e-92	2.62111731452181e-21	0.591560668101073	1.3394382399312e-23	8.35820114010378e-93	-2.01476277743825e-52	8.71182732036105e-13	0.0171326297206929	5.64728062970148e-38	-8.82299350320635e-146	1.37518901973895e-93	2.03311548716576e-93	-0.00320543106571575	1	2.27222655187192e-13	-0.0395169474573646	1.01420155779529e-06	-1.6832561583473e-70	-3.79093965312258e-24	-0.234812185420342	-9.59219886254167e-05	0.010940266117635	-1	1.34075999215127e-21	3.10724517812e-54	0.47325783381675	-6.54159373276417e-05	1.34732586182717e-76	1.79968046111424e-156	2.77586206896552e-306	7.06702744907811e-35	3.92799656314867e-160
"TCF3"	3.62569010609021e-143	1.5226228263186e-173	2.08168336303984e-07	-1	3.16302890386732e-175	-0.970708034452252	-2.88271669303273e-41	4.07502865295981e-14	-1	1.04355872588458e-15	2.7060951797985e-67	-1.80531094543231e-55	3.1629852532663e-14	1.46498977338128e-12	1.2457141862066e-48	-7.79370955487167e-235	1.05682700136108e-93	6.611425293858e-63	0.000785166893667613	-1	2.42428641529078e-09	-0.995454403799	3.5805138641958e-10	-4.03936716359438e-28	-4.48439478921926e-12	-0.134023218637415	-0.546189110391298	0.0594384368365712	-0.2017308714029	2.40341682554113e-28	4.21257395544829e-39	0.532885212134905	-3.67920044909491e-12	2.29944243662634e-37	8.38057938005537e-138	2.77586206896552e-306	2.6628033303445e-39	5.2822921502783e-34
